date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:29:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Oct%202022%2022:29:07%20GMT	http://ap-havana.agentimage.com/communities/	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/communities/index.html	(from https://ap-havana.agentimage.com/)
18:29:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Oct%202022%2022:29:07%20GMT	http://ap-havana.agentimage.com/communities/auburn/	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/communities/auburn/index.html	(from https://ap-havana.agentimage.com/)
18:29:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Oct%202022%2022:29:09%20GMT	http://ap-havana.agentimage.com/communities/cameron-park/	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/communities/cameron-park/index.html	(from https://ap-havana.agentimage.com/)
18:29:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Oct%202022%2022:29:09%20GMT	http://ap-havana.agentimage.com/communities/citrus-heights/	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/communities/citrus-heights/index.html	(from https://ap-havana.agentimage.com/)
18:29:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Oct%202022%2022:29:10%20GMT	http://ap-havana.agentimage.com/communities/discovery-bay/	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/communities/discovery-bay/index.html	(from https://ap-havana.agentimage.com/)
18:29:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Oct%202022%2022:29:10%20GMT	http://ap-havana.agentimage.com/communities/el-dorado/	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/communities/el-dorado/index.html	(from https://ap-havana.agentimage.com/)
18:29:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Oct%202022%2022:29:12%20GMT	http://ap-havana.agentimage.com/communities/el-dorado-hills/	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/communities/el-dorado-hills/index.html	(from https://ap-havana.agentimage.com/)
18:29:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Oct%202022%2022:29:12%20GMT	http://ap-havana.agentimage.com/buyers/	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/buyers/index.html	(from https://ap-havana.agentimage.com/)
18:29:13	276604/276604	---M--	200	added ('OK')	image/jpeg	etag:%2263031c91-440bc%22	https://ap-havana.agentimage.com/wp-content/uploads/2016/07/slide-4.jpg	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/uploads/2016/07/slide-4.jpg	(from https://ap-havana.agentimage.com/)
18:29:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Oct%202022%2022:29:15%20GMT	http://ap-havana.agentimage.com/sellers/	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/sellers/index.html	(from https://ap-havana.agentimage.com/)
18:29:17	304242/304242	---M--	200	added ('OK')	image/jpeg	etag:%2263031c91-4b002%22	https://ap-havana.agentimage.com/wp-content/uploads/2016/07/slide-5.jpg	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/uploads/2016/07/slide-5.jpg	(from https://ap-havana.agentimage.com/)
18:29:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Oct%202022%2022:29:17%20GMT	http://ap-havana.agentimage.com/contact-us/	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/contact-us/index.html	(from https://ap-havana.agentimage.com/)
18:29:17	54611/54611	---M--	200	added ('OK')	image/jpeg	etag:%2263031c91-d73b%22	https://ap-havana.agentimage.com/wp-content/uploads/2020/07/4048e53d-d491-46fe-9d4a-802a82116462-768x544.jpg	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/uploads/2020/07/4048e53d-d491-46fe-9d4a-802a82116462-768x544.jpg	(from https://ap-havana.agentimage.com/)
18:29:17	107682/107682	---M--	200	added ('OK')	image/jpeg	etag:%2263031c91-1a5ca%22	https://ap-havana.agentimage.com/wp-content/themes/agentpro-havana/images/realtor.jpg	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/themes/agentpro-havana/images/realtor.jpg	(from https://ap-havana.agentimage.com/)
18:29:18	18270/18270	---M--	200	added ('OK')	image/jpeg	etag:%2263031c91-4832%22	https://ap-havana.agentimage.com/wp-content/uploads/2020/07/4c2fc696-980e-4523-8084-d4a686141694-374x264.jpg	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/uploads/2020/07/4c2fc696-980e-4523-8084-d4a686141694-374x264.jpg	(from https://ap-havana.agentimage.com/)
18:29:18	54672/54672	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Oct%202022%2022:29:19%20GMT	https://ap-havana.agentimage.com/find-my-dream-home/	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/find-my-dream-home/index.html	(from https://ap-havana.agentimage.com/)
18:29:19	54741/54741	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Oct%202022%2022:29:19%20GMT	https://ap-havana.agentimage.com/what-is-my-home-worth/	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/what-is-my-home-worth/index.html	(from https://ap-havana.agentimage.com/)
18:29:20	24770/24770	---M--	200	added ('OK')	image/jpeg	etag:%2263031c91-6162%22	https://ap-havana.agentimage.com/wp-content/uploads/2020/07/1067e886-1db5-4c25-84c9-50f6d9608e0c-374x264.jpg	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/uploads/2020/07/1067e886-1db5-4c25-84c9-50f6d9608e0c-374x264.jpg	(from https://ap-havana.agentimage.com/)
18:29:21	54623/54623	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Oct%202022%2022:29:21%20GMT	https://ap-havana.agentimage.com/help-me-relocate/	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/help-me-relocate/index.html	(from https://ap-havana.agentimage.com/)
18:29:22	73530/73530	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Oct%202022%2022:29:21%20GMT	https://ap-havana.agentimage.com/listing/2055-sand-point-discovery-bay-ca-94505/	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/listing/2055-sand-point-discovery-bay-ca-94505/index.html	(from https://ap-havana.agentimage.com/)
18:29:22	20390/20390	---M--	200	added ('OK')	image/jpeg	etag:%2263031c91-5079%22	https://ap-havana.agentimage.com/wp-content/uploads/2020/07/5306174d-77db-4d76-9fe3-40e8185b4969-374x264.jpg	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/uploads/2020/07/5306174d-77db-4d76-9fe3-40e8185b4969-374x264.jpg	(from https://ap-havana.agentimage.com/)
18:29:23	73980/73980	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Oct%202022%2022:29:23%20GMT	https://ap-havana.agentimage.com/listing/7820-old-auburn-road-citrus-heights-ca-95610/	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/listing/7820-old-auburn-road-citrus-heights-ca-95610/index.html	(from https://ap-havana.agentimage.com/)
18:29:25	74381/74381	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Oct%202022%2022:29:25%20GMT	https://ap-havana.agentimage.com/listing/5900-samhill-mine-court-el-dorado-ca-95623/	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/listing/5900-samhill-mine-court-el-dorado-ca-95623/index.html	(from https://ap-havana.agentimage.com/)
18:29:25	162502/162502	---M--	200	added ('OK')	image/jpeg	etag:%2263031c91-2928f%22	https://ap-havana.agentimage.com/wp-content/uploads/2020/06/ip-communities-1.jpg	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/uploads/2020/06/ip-communities-1.jpg	(from https://ap-havana.agentimage.com/)
18:29:25	95387/95387	---M--	200	added ('OK')	image/jpeg	etag:%2263031c91-180ee%22	https://ap-havana.agentimage.com/wp-content/uploads/2020/02/ip-communities-6.jpg	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/uploads/2020/02/ip-communities-6.jpg	(from https://ap-havana.agentimage.com/)
18:29:25	55402/55402	---M--	200	added ('OK')	image/jpeg	etag:%2263031c91-ddfd%22	https://ap-havana.agentimage.com/wp-content/uploads/2020/02/ip-communities-5.jpg	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/uploads/2020/02/ip-communities-5.jpg	(from https://ap-havana.agentimage.com/)
18:29:25	146507/146507	---M--	200	added ('OK')	image/jpeg	etag:%2263031c91-24e8f%22	https://ap-havana.agentimage.com/wp-content/uploads/2020/02/ip-communities-4.jpg	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/uploads/2020/02/ip-communities-4.jpg	(from https://ap-havana.agentimage.com/)
18:29:26	84841/84841	---M--	200	added ('OK')	image/jpeg	etag:%2263031c91-152bf%22	https://ap-havana.agentimage.com/wp-content/uploads/2020/02/ip-communities-3.jpg	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/uploads/2020/02/ip-communities-3.jpg	(from https://ap-havana.agentimage.com/)
18:29:26	123841/123841	---M--	200	added ('OK')	image/jpeg	etag:%2263031c91-1e3c1%22	https://ap-havana.agentimage.com/wp-content/uploads/2020/02/Remodeling-Projects-That-Will-Boost-Your-Homes-Value.jpg	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/uploads/2020/02/Remodeling-Projects-That-Will-Boost-Your-Homes-Value.jpg	(from https://ap-havana.agentimage.com/)
18:29:26	58790/58790	---M--	200	added ('OK')	image/jpeg	etag:%2263031c91-e5a6%22	https://ap-havana.agentimage.com/wp-content/uploads/2020/02/Signs-that-Now-is-the-Time-to-Sell-Your-Home.jpg	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/uploads/2020/02/Signs-that-Now-is-the-Time-to-Sell-Your-Home.jpg	(from https://ap-havana.agentimage.com/)
18:29:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Oct%202022%2022:29:20%20GMT	https://ap-havana.agentimage.com/listing/4473-greenview-drive-el-dorado-hills-ca-9576/	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/listing/4473-greenview-drive-el-dorado-hills-ca-9576/index.html	(from https://ap-havana.agentimage.com/)
18:29:28	56651/56651	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Oct%202022%2022:29:28%20GMT	https://ap-havana.agentimage.com/blog/remodeling-projects-that-will-boost-your-homes-value/	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/blog/remodeling-projects-that-will-boost-your-homes-value/index.html	(from https://ap-havana.agentimage.com/)
18:29:29	55253/55253	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Oct%202022%2022:29:29%20GMT	https://ap-havana.agentimage.com/blog/signs-that-now-is-the-time-to-sell-your-home/	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/blog/signs-that-now-is-the-time-to-sell-your-home/index.html	(from https://ap-havana.agentimage.com/)
18:29:29	2574/2574	---M--	200	added ('OK')	image/png	etag:%2263031c91-ca2%22	https://ap-havana.agentimage.com/wp-content/themes/agentpro-havana/images/centry-logo.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/themes/agentpro-havana/images/centry-logo.png	(from https://ap-havana.agentimage.com/)
18:29:29	3931/3931	---MCZ	200	added ('OK')	application/javascript	etag:W/%2296ff65c925bbaf3e4e7891a7ca1f2b1f%22	https://resources.agentimage.com/libraries/jquery-ui/core.min.js?ver=1.11.4-wp	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/resources.agentimage.com/libraries/jquery-ui/core.minc562.js	(from https://ap-havana.agentimage.com/)
18:29:30	52843/52843	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Oct%202022%2022:29:31%20GMT	https://ap-havana.agentimage.com/sitemap/	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/sitemap/index.html	(from https://ap-havana.agentimage.com/)
18:29:30	36380/36380	---MCZ	200	added ('OK')	application/javascript	etag:W/%2270b4930dc8e018f851f8530c330b1456%22	https://resources.agentimage.com/libraries/jquery-ui/datepicker.min.js?ver=1.11.4-wp	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/resources.agentimage.com/libraries/jquery-ui/datepicker.minc562.js	(from https://ap-havana.agentimage.com/)
18:29:30	6838/6838	---MCZ	200	added ('OK')	application/javascript	etag:W/%2200dedd56324da186973a3b2cc5e8023c%22	https://resources.agentimage.com/libraries/jquery-ui/widget.min.js?ver=1.11.4-wp	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/resources.agentimage.com/libraries/jquery-ui/widget.minc562.js	(from https://ap-havana.agentimage.com/)
18:29:30	6482/6482	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e7346f4d2945cebe75bd53cf232f927e%22	https://resources.agentimage.com/libraries/jquery-ui/position.min.js?ver=1.11.4-wp	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/resources.agentimage.com/libraries/jquery-ui/position.minc562.js	(from https://ap-havana.agentimage.com/)
18:29:30	9557/9557	---MCZ	200	added ('OK')	application/javascript	etag:W/%222bc433c534a14d09f1f8a2d060ebc7eb%22	https://resources.agentimage.com/libraries/jquery-ui/menu.min.js?ver=1.11.4-wp	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/resources.agentimage.com/libraries/jquery-ui/menu.minc562.js	(from https://ap-havana.agentimage.com/)
18:29:30	99133/99133	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263031c91-1833d%22	https://ap-havana.agentimage.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=7.4.4	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-includes/js/dist/vendor/wp-polyfill.min89b1.js	(from https://ap-havana.agentimage.com/)
18:29:31	7908/7908	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263031c91-1ee4%22	https://ap-havana.agentimage.com/wp-includes/js/dist/vendor/wp-polyfill-fetch.min.js?ver=3.0.0	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-includes/js/dist/vendor/wp-polyfill-fetch.min6e0e.js	(from https://ap-havana.agentimage.com/)
18:29:31	353/353	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263031c91-161%22	https://ap-havana.agentimage.com/wp-includes/js/dist/vendor/wp-polyfill-node-contains.min.js?ver=3.26.0-0	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-includes/js/dist/vendor/wp-polyfill-node-contains.minef84.js	(from https://ap-havana.agentimage.com/)
18:29:31	7165/7165	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263031c91-1bfd%22	https://ap-havana.agentimage.com/wp-includes/js/dist/vendor/wp-polyfill-formdata.min.js?ver=3.0.12	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-includes/js/dist/vendor/wp-polyfill-formdata.mine9bd.js	(from https://ap-havana.agentimage.com/)
18:29:32	417/417	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263031c91-1a1%22	https://ap-havana.agentimage.com/wp-includes/js/dist/vendor/wp-polyfill-element-closest.min.js?ver=2.0.2	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-includes/js/dist/vendor/wp-polyfill-element-closest.min4c56.js	(from https://ap-havana.agentimage.com/)
18:29:32	1169/1169	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263031c91-491%22	https://ap-havana.agentimage.com/wp-includes/js/dist/dom-ready.min.js?ver=2.5.1	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-includes/js/dist/dom-ready.min9776.js	(from https://ap-havana.agentimage.com/)
18:29:32	2236/2236	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263031c91-8bc%22	https://ap-havana.agentimage.com/wp-includes/js/dist/a11y.min.js?ver=2.5.1	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-includes/js/dist/a11y.min9776.js	(from https://ap-havana.agentimage.com/)
18:29:33	8229/8229	---MCZ	200	added ('OK')	application/javascript	etag:W/%22db0088d80b66d522e8f56921f2f39ff5%22	https://resources.agentimage.com/libraries/jquery-ui/autocomplete.min.js?ver=1.11.4-wp	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/resources.agentimage.com/libraries/jquery-ui/autocomplete.minc562.js	(from https://ap-havana.agentimage.com/)
18:29:33	11042/11042	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263031c91-3924%22	https://ap-havana.agentimage.com/wp-content/aios-initial-setup-cf7-formdata-compatibility/scripts.js?ver=5.1.9	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/aios-initial-setup-cf7-formdata-compatibility/scripts38c6.js	(from https://ap-havana.agentimage.com/)
18:29:33	43520/43520	---MCZ	200	added ('OK')	application/javascript	etag:W/%2281ae2a4fe1b1276049ec15e4cdde742a%22	https://resources.agentimage.com/libraries/js/slick.min.js	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/resources.agentimage.com/libraries/js/slick.min.js	(from https://ap-havana.agentimage.com/)
18:29:34	549/549	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263031c91-2ac%22	https://ap-havana.agentimage.com/wp-content/plugins/AIOS_Listings/lib/extras/mortgage-calculator/listing_mortgage_calculator.js?ver=5.3.14	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/AIOS_Listings/lib/extras/mortgage-calculator/listing_mortgage_calculator8217.js	(from https://ap-havana.agentimage.com/)
18:29:34	7217/7217	---MCZ	200	added ('OK')	application/javascript	etag:W/%22616085fd76fe2c4c2a09d2b94196a669%22	https://resources.agentimage.com/libraries/jquery-ui/button.min.js?ver=1.11.4-wp	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/resources.agentimage.com/libraries/jquery-ui/button.minc562.js	(from https://ap-havana.agentimage.com/)
18:29:35	3794525/3794525	---MCZ	200	added ('OK')	application/javascript	etag:W/%2239e70e-5dfda3fee4e00-gzip%22	https://www.idxhome.com/eureka/ihf-eureka.js?1667124446909	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/www.idxhome.com/eureka/ihf-eureka4e9e.js	(from https://ap-havana.agentimage.com/)
18:29:35	7070/7070	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a597d68b588efa4b8896beea6582c62c%22	https://resources.agentimage.com/libraries/jquery-ui/spinner.min.js?ver=1.11.4-wp	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/resources.agentimage.com/libraries/jquery-ui/spinner.minc562.js	(from https://ap-havana.agentimage.com/)
18:29:36	4251/4251	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263031c91-109b%22	https://ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/libs/cycle2/jquery.cycle2.carousel.min.js?ver=3.2.0	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/libs/cycle2/jquery.cycle2.carousel.min55a0.js	(from https://ap-havana.agentimage.com/)
18:29:36	1277/1277	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263031c91-4fd%22	https://ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/libs/cycle2/jquery.cycle2.swipe.min.js?ver=3.2.0	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/libs/cycle2/jquery.cycle2.swipe.min55a0.js	(from https://ap-havana.agentimage.com/)
18:29:36	2120/2120	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263031c91-848%22	https://ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/libs/cycle2/jquery.cycle2.tile.min.js?ver=3.2.0	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/libs/cycle2/jquery.cycle2.tile.min55a0.js	(from https://ap-havana.agentimage.com/)
18:29:36	1485/1485	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263031c91-5cd%22	https://ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/libs/cycle2/jquery.cycle2.video.min.js?ver=3.2.0	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/libs/cycle2/jquery.cycle2.video.min55a0.js	(from https://ap-havana.agentimage.com/)
18:29:36	900/900	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263031c91-43d%22	https://ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/templates/dark/script.js?ver=3.2.0	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/templates/dark/script55a0.js	(from https://ap-havana.agentimage.com/)
18:29:37	735/735	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263031c91-35f%22	https://ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/templates/thumbnails/script.js?ver=3.2.0	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/templates/thumbnails/script55a0.js	(from https://ap-havana.agentimage.com/)
18:29:37	23523/23523	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263031c91-f24b%22	https://ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/libs/vimeo-player-js/player.js?ver=3.2.0	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/libs/vimeo-player-js/player55a0.js	(from https://ap-havana.agentimage.com/)
18:29:37	2200/2200	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263031c91-ec3%22	https://ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/js/client.js?ver=3.2.0	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/js/client55a0.js	(from https://ap-havana.agentimage.com/)
18:29:37	4441/4441	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263031c91-181e%22	https://ap-havana.agentimage.com/wp-content/plugins/aios-all-widgets/modules/aios-mobile-header//views/lib/js/aios-mobile-header-navigation.js?ver=5.3.14	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/aios-all-widgets/modules/aios-mobile-header/views/lib/js/aios-mobile-header-navigation8217.js	(from https://ap-havana.agentimage.com/)
18:29:37	1722/1722	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263031c91-934%22	https://ap-havana.agentimage.com/wp-content/plugins/aios-all-widgets/modules/aios-mobile-header//views/lib/js/aios-mobile-header.js?ver=5.3.14	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/aios-all-widgets/modules/aios-mobile-header/views/lib/js/aios-mobile-header8217.js	(from https://ap-havana.agentimage.com/)
18:29:39	1391/1391	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263031c91-56f%22	https://ap-havana.agentimage.com/wp-includes/js/wp-embed.min.js?ver=5.3.14	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-includes/js/wp-embed.min8217.js	(from https://ap-havana.agentimage.com/)
18:29:40	14079/14079	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2008%20Mar%202022%2023:35:34%20GMT	https://www.idxhome.com/service/resources/dist/wordpress/fonts/glyphicons-halflings-regular.eot	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/www.idxhome.com/service/resources/dist/wordpress/fonts/glyphicons-halflings-regular.eot	(from https://www.idxhome.com/service/resources/dist/wordpress/bundle.css?1667124446909)
18:29:40	14079/14079	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2008%20Mar%202022%2023:35:34%20GMT	https://www.idxhome.com/service/resources/dist/wordpress/fonts/glyphicons-halflings-regular.eot?	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/www.idxhome.com/service/resources/dist/wordpress/fonts/glyphicons-halflings-regulard41d.eot	(from https://www.idxhome.com/service/resources/dist/wordpress/bundle.css?1667124446909)
18:29:40	16448/16448	---MCZ	200	added ('OK')	font/woff	date:Thu,%2005%20May%202022%2000:17:40%20GMT	https://www.idxhome.com/service/resources/dist/wordpress/fonts/glyphicons-halflings-regular.woff	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/www.idxhome.com/service/resources/dist/wordpress/fonts/glyphicons-halflings-regular.woff	(from https://www.idxhome.com/service/resources/dist/wordpress/bundle.css?1667124446909)
18:29:41	29512/29512	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2008%20Mar%202022%2023:35:34%20GMT	https://www.idxhome.com/service/resources/dist/wordpress/fonts/glyphicons-halflings-regular.ttf	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/www.idxhome.com/service/resources/dist/wordpress/fonts/glyphicons-halflings-regular.ttf	(from https://www.idxhome.com/service/resources/dist/wordpress/bundle.css?1667124446909)
18:29:42	63157/63157	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2008%20Mar%202022%2023:35:34%20GMT	https://www.idxhome.com/service/resources/dist/wordpress/fonts/glyphicons-halflings-regular.svg	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/www.idxhome.com/service/resources/dist/wordpress/fonts/glyphicons-halflings-regular.svg	(from https://www.idxhome.com/service/resources/dist/wordpress/bundle.css?1667124446909)
